mr,nl.utterance,informativeness,naturalness,phrasing,attr.count,batch,mr.id,min.length,near,reqs,reqs2,utterance.length,no.Of.Sentences,len.Ratio,coll.channel,coll.country,coll.region,col.city,col.inform,col.natur,col.phrasing,eval.inform,eval.natur,eval.phrasing,sem.coverage,norm.sem.coverage,sem.coverage.factor,coll.task.duration
"customerRating[high], area[city centre], name[The Golden Palace], eatType[coffee shop], food[Indian], familyFriendly[yes], near[Express by Holiday Inn], priceRange[moderate].",there is a moderately priced coffee shop The Golden Palace located in the city centre near Express by Holiday Inn serving Indian food its family friendly with a high customer rating.,6,6,6,8,txt,258,94,Express by Holiday Inn,The Golden Palace,Express by Holiday Inn,182,1,1.9362,inboxpounds,GBR,G5,Tunbridge Wells,bad,average,bad,good,good,good,1,6,good,720
"customerRating[high], area[city centre], name[The Golden Palace], eatType[coffee shop], food[Indian], familyFriendly[yes], near[Express by Holiday Inn], priceRange[moderate].",A family friendly coffee shop called The Golden Palace serves Indian food in the city centre. It can be found near the Express by Holiday Inn and has a high customer rating and moderate prices.,6,5,5,8,txt,258,94,Express by Holiday Inn,The Golden Palace,Express by Holiday Inn,193,2,2.0532,prodege,GBR,Z4,Bangor,good,good,good,good,good,good,1,6,good,240
"customerRating[high], area[city centre], name[The Golden Palace], eatType[coffee shop], food[Indian], familyFriendly[yes], near[Express by Holiday Inn], priceRange[moderate].","If you are looking for a moderately-priced, highly Rated, family Friendly coffee shop, then you should visit The Golden Palace. It is located in the city centre, near the Express by Holiday Inn and serves Indian food.",6,5,5,8,txt,258,94,Express by Holiday Inn,The Golden Palace,Express by Holiday Inn,217,2,2.3085,prodege,CAN,ON,London,bad,,average,good,good,good,1,6,good,1260
"customerRating[high], area[city centre], name[The Golden Palace], eatType[coffee shop], food[Indian], familyFriendly[yes], near[Express by Holiday Inn], priceRange[moderate].",The Golden Palace is a moderate priced coffee shop its family friendly restaurant with a high customer rating serves Indian food located in the city centre near Express by Holiday Inn.,5,2,4,8,txt,258,94,Express by Holiday Inn,The Golden Palace,Express by Holiday Inn,184,1,1.9574,inboxpounds,GBR,G5,Tunbridge Wells,average,bad,average,good,bad,good,1,6,good,720
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is a family-friendly restaurant near The Sorrento. It offers mid-priced British food.,6,6,6,8,pic,260,76,The Sorrento,Clowns,The Sorrento,92,2,1.2105,prodege,CAN,ON,Hamilton,bad,good,average,good,good,good,0.38,2,bad,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns restaurant is a located in the city centre near The Sorrento. It is family-friendly and has a moderate cost.,5,5,5,8,pic,260,76,The Sorrento,Clowns,The Sorrento,115,2,1.5132,clixsense,CAN,ON,Scarborough,average,average,bad,good,good,good,0.63,4,good,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].","There is a family-friendly restaurant near The Sorrento, which serves British food for a medium price. It is called Clowns.",6,6,5,8,pic,260,76,The Sorrento,Clowns,The Sorrento,123,2,1.6184,prodege,CAN,ON,Hamilton,good,bad,bad,good,good,good,0.38,2,bad,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].","There is a moderately priced family restaurant, Clowns, located near The Sorrento in the city centre.",5,5,5,8,pic,260,76,The Sorrento,Clowns,The Sorrento,101,1,1.3289,clixsense,CAN,ON,Scarborough,bad,bad,average,good,good,good,0.63,4,good,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].","There is a British food restaurant called Clowns located near The Sorrento. The prices are moderate, and it accommodates families.",5,3,4,8,pic,260,76,The Sorrento,Clowns,The Sorrento,130,2,1.7105,prodege,CAN,ON,Hamilton,average,average,good,good,average,good,0.5,3,average,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].","For a moderate price, you can enjoy British fares at the family-friendly restaurant Clowns. it is located in the city centre near The Sorrento.",6,6,6,8,pic,260,76,The Sorrento,Clowns,The Sorrento,143,2,1.8816,clixsense,CAN,ON,Scarborough,good,good,good,good,good,good,0.63,4,good,240
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is a family-friendly restaurant situated near The Sorrento rated average by customers and moderately priced.,2,4,3,8,txt,260,76,The Sorrento,Clowns,The Sorrento,115,1,1.5132,inboxpounds,GBR,U8,Edinburgh,good,good,good,bad,good,average,0.63,4,good,300
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is a moderate priced restaurant serving English food in the city centre near The Sorrento family friendly with average customer rating.,6,6,6,8,txt,260,76,The Sorrento,Clowns,The Sorrento,142,1,1.8684,inboxpounds,GBR,G5,Tunbridge Wells,average,average,average,good,good,good,1,6,good,420
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is an average restaurant that serves English food in the city centre near The Sorrento. It has a moderate price range and says yes to being family friendly.,4,5,5,8,txt,260,76,The Sorrento,Clowns,The Sorrento,163,2,2.1447,inboxpounds,GBR,T7,Forfar,good,average,average,good,good,good,1,6,good,420
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Near The Sorrento is a family friendly restaurant named Clowns with an average customer rating and moderate price range.,4,4,4,8,txt,260,76,The Sorrento,Clowns,The Sorrento,120,1,1.5789,inboxpounds,GBR,U8,Edinburgh,average,bad,average,good,good,good,0.75,5,good,300
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",There is a moderate priced restaurant Clowns located in the city centre near The Sorrento family friendly with an average customer rating serving English food.,2,2,1,8,txt,260,76,The Sorrento,Clowns,The Sorrento,159,1,2.0921,inboxpounds,GBR,G5,Tunbridge Wells,bad,bad,bad,bad,bad,bad,1,6,good,420
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is near The Sorrento in the city centre and sells English food at a moderate price. It says yes to being family friendly and this restaurant has an average customer rating.,4,3,3,8,txt,260,76,The Sorrento,Clowns,The Sorrento,179,2,2.3553,inboxpounds,GBR,T7,Forfar,average,bad,good,good,average,average,1,6,good,420
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].","Near The Sorrento is Clowns, a moderately priced restaurant which is family friendly and has an average customer rating.",6,5,4,8,txt,260,76,The Sorrento,Clowns,The Sorrento,120,1,1.5789,inboxpounds,GBR,U8,Edinburgh,bad,average,bad,good,good,good,0.75,5,good,300
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is a moderate priced restaurant serving English food in the city centre near The Sorrento with a average customer rating and family friendly.,6,5,4,8,txt,260,76,The Sorrento,Clowns,The Sorrento,148,1,1.9474,inboxpounds,GBR,G5,Tunbridge Wells,good,good,good,good,good,good,1,6,good,420
"customerRating[average], area[city centre], name[Clowns], eatType[restaurant], food[English], familyFriendly[yes], near[The Sorrento], priceRange[moderate].",Clowns is an average restaurant that serves English food in the city centre near The Sorrento. It says yes to being family friendly and has  a moderate price range.,1,1,1,8,txt,260,76,The Sorrento,Clowns,The Sorrento,164,2,2.1579,inboxpounds,GBR,T7,Forfar,bad,good,bad,bad,bad,bad,1,6,good,420
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man is an expensive, family-friendly pub which serves sushi. It is located near Ranch.",6,5,5,8,pic,261,57,Ranch,Green Man,Ranch,92,2,1.614,prodege,CAN,ON,Hamilton,good,average,bad,good,good,good,0.38,2,bad,180
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",The Green Man is a pub that  has a 5 star rating and is located near The Ranch.,5,5,5,8,pic,261,57,Ranch,Green Man,Ranch,79,1,1.386,instagc,USA,OK,Broken Arrow,average,average,bad,good,good,good,0.38,2,bad,240
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",There is a high-priced family sushi pub near Ranch called Green Man.,6,1,1,8,pic,261,57,Ranch,Green Man,Ranch,68,1,1.193,prodege,CAN,ON,Hamilton,bad,good,average,good,bad,bad,0.63,4,good,180
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",The Ranch has a 5 star pub near it that is called The Green Man.,6,3,3,8,pic,261,57,Ranch,Green Man,Ranch,64,1,1.1228,instagc,USA,OK,Broken Arrow,bad,good,average,good,average,average,0.38,2,bad,240
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man is a family-friendly pub near Ranch, which offers sushi in a high-price range.",6,5,6,8,pic,261,57,Ranch,Green Man,Ranch,88,1,1.5439,prodege,CAN,ON,Hamilton,average,bad,good,good,good,good,0.63,4,good,180
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",The Green Man is a nice pub that has a 5 star rating and is located near The Ranch.,1,3,1,8,pic,261,57,Ranch,Green Man,Ranch,83,1,1.4561,instagc,USA,OK,Broken Arrow,good,,good,bad,average,bad,0.38,2,bad,240
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man is a pub that serves Japanese food. It is family friendly, has a high price range, but also has high customer ratings. It's located in riverside, near Ranch.",6,6,6,8,txt,261,57,Ranch,Green Man,Ranch,167,3,2.9298,gifthunterclub,GBR,K3,Peterborough,good,average,average,good,good,good,1,6,good,480
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man is a Japanese, family friendly pub with a high customer rating near Ranch in the riverside area. The price range is high, but worth it.",6,5,5,8,txt,261,57,Ranch,Green Man,Ranch,145,2,2.5439,clixsense,USA,IL,Pecatonica,good,good,good,good,good,good,1,6,good,840
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",The Green Man family friendly pub serves Japanese food.  It can be found near Ranch in the riverside area.  It has high ratings and high prices.,6,4,2,8,txt,261,57,Ranch,Green Man,Ranch,144,3,2.5263,inboxpounds,GBR,J8,Nottingham,good,good,good,good,good,bad,1,6,good,1080
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","In riverside, near Ranch, there is a pub called Green Man. It serves Japanese food with a high price range, but also high customer reviews. It is family friendly.",5,5,5,8,txt,261,57,Ranch,Green Man,Ranch,162,3,2.8421,gifthunterclub,GBR,K3,Peterborough,average,good,bad,good,good,good,1,6,good,480
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man, a highly priced family friendly Japanese pub, is located in the riverside area near Ranch.",1,4,3,8,txt,261,57,Ranch,Green Man,Ranch,101,1,1.7719,clixsense,USA,IL,Pecatonica,average,average,average,bad,good,average,1,6,good,840
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].",The Green Man Japanese pub is in the riverside area near Ranch.  It's family friendly with high ratings and high prices.,6,5,4,8,txt,261,57,Ranch,Green Man,Ranch,120,2,2.1053,inboxpounds,GBR,J8,Nottingham,average,average,average,good,good,good,1,6,good,1080
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","If you're in riverside looking for a family friendly pub, then Green Man is for you. It has a high price range for its Japanese food with high customer ratings. It's located near Ranch.",6,4,3,8,txt,261,57,Ranch,Green Man,Ranch,185,3,3.2456,gifthunterclub,GBR,K3,Peterborough,bad,bad,good,good,good,average,1,6,good,480
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Green Man, the new family friendly Japanese pub in the riverside area near Ranch, has very high prices.",6,5,6,8,txt,261,57,Ranch,Green Man,Ranch,103,1,1.807,clixsense,USA,IL,Pecatonica,bad,bad,bad,good,good,good,1,6,good,840
"customerRating[high], area[riverside], name[Green Man], eatType[pub], food[Japanese], familyFriendly[yes], near[Ranch], priceRange[high].","Japanese pub the Green Man is near Ranch in the riverside area. It has high ratings, high prices and is family friendly.",5,2,4,8,txt,261,57,Ranch,Green Man,Ranch,120,2,2.1053,inboxpounds,GBR,J8,Nottingham,bad,bad,bad,good,bad,good,1,6,good,1080
"priceRange[high], customerRating[low], area[riverside], name[Strada], eatType[restaurant], food[Chinese], familyFriendly[yes], near[The Six Bells].",The Six Bells has a Chinese restaurant called The Strada located near it.,4,6,6,8,pic,262,67,The Six Bells,Strada,The Six Bells,73,1,1.0896,instagc,USA,OK,Broken Arrow,average,average,average,good,good,good,0.5,3,average,300
"priceRange[high], customerRating[low], area[riverside], name[Strada], eatType[restaurant], food[Chinese], familyFriendly[yes], near[The Six Bells].",Strada is a Chinese restaurant located near The Six Bells close to the city centre.,6,1,1,8,pic,262,67,The Six Bells,Strada,The Six Bells,83,1,1.2388,inboxpounds,GBR,,,bad,average,average,good,bad,bad,0.5,3,average,360
